Logit_class_0,Logit_class_1
3.7402344,-3.8730469
4.1210938,-4.1757812
3.5527344,-3.6601562
3.6972656,-3.7636719
3.9804688,-4.1054688
4.2070312,-4.2929688
3.3964844,-3.4902344
4.2226562,-4.2617188
3.4511719,-3.5449219
2.8632812,-2.8496094
3.359375,-3.3457031
2.9042969,-2.9257812
-1.4042969,1.4570312
-2.2929688,2.328125
2.4589844,-2.5625
2.8125,-2.8046875
3.2480469,-3.2851562
4.4570312,-4.5390625
3.8613281,-3.8984375
3.9941406,-4.078125
4.5976562,-4.6757812
2.9960938,-3.0859375
3.8007812,-3.8457031
3.96875,-4.0195312
4.109375,-4.1914062
4.34375,-4.5039062
4.2890625,-4.359375
2.8789062,-2.9882812
4.0195312,-4.203125
1.6396484,-1.6660156
2.6582031,-2.6484375
3.7460938,-3.84375
3.9980469,-4.078125
4.4570312,-4.5234375
4.046875,-4.0703125
-0.27856445,0.30371094
4.328125,-4.4726562
3.9804688,-4.0234375
4.296875,-4.3476562
3.8828125,-3.9375
3.5976562,-3.6621094
3.8808594,-3.9882812
4.03125,-4.0859375
1.6103516,-1.6152344
3.1972656,-3.2988281
-2.7792969,2.8632812
4.3789062,-4.4882812
4.3945312,-4.46875
2.3144531,-2.4316406
4.0234375,-4.0859375
4.5625,-4.5820312
2.3164062,-2.4785156
3.9453125,-4.0625
-3.5742188,3.6777344
3.3125,-3.3984375
3.4375,-3.5117188
-0.6376953,0.7597656
3.3125,-3.4550781
3.859375,-3.9921875
4.15625,-4.234375
4.140625,-4.140625
2.96875,-3.1171875
4.1445312,-4.1992188
4.0898438,-4.2226562
1.9189453,-1.9863281
3.2363281,-3.2363281
3.5839844,-3.75
1.8681641,-1.96875
3.6230469,-3.6757812
4.0078125,-4.0546875
4.125,-4.1367188
3.78125,-3.9511719
-0.9868164,1.0839844
4.796875,-4.9335938
-0.76708984,0.7734375
4.0117188,-4.140625
3.78125,-3.9023438
3.0976562,-3.1601562
-0.5761719,0.6430664
-0.9980469,1.0820312
3.3476562,-3.4199219
2.4589844,-2.4316406
2.7949219,-2.875
3.4941406,-3.5976562
3.8085938,-3.9550781
-1.4101562,1.4804688
3.1992188,-3.2890625
4.09375,-4.1601562
3.7695312,-3.7324219
2.3789062,-2.3769531
3.6074219,-3.6210938
4.6054688,-4.6835938
3.6484375,-3.7285156
3.203125,-3.328125
2.1015625,-2.1621094
3.9863281,-4.0585938
3.6269531,-3.671875
2.3398438,-2.4277344
2.9882812,-3.0214844
1.6621094,-1.7470703
3.0957031,-3.125
4.3007812,-4.3242188
3.796875,-3.7714844
-1.4775391,1.5634766
2.8554688,-2.9492188
4.5625,-4.6289062
4.3085938,-4.3867188
4.0351562,-4.0898438
3.4804688,-3.5214844
3.8222656,-3.8730469
4.2109375,-4.2460938
4.203125,-4.328125
3.4492188,-3.5507812
3.9042969,-3.9765625
1.6826172,-1.6660156
3.5527344,-3.6660156
-0.63378906,0.62158203
4.4375,-4.4804688
2.578125,-2.6269531
3.9628906,-4.0078125
4.1796875,-4.3125
1.7070312,-1.7441406
2.6699219,-2.7324219
4.4609375,-4.5664062
0.42382812,-0.2770996
2.7910156,-2.8242188
3.5566406,-3.5996094
3.6308594,-3.6328125
3.9003906,-4.0117188
4.0742188,-4.125
3.6503906,-3.7851562
3.0703125,-3.1289062
3.9101562,-4.109375
2.7070312,-2.8242188
2.7207031,-2.8027344
4.1679688,-4.2421875
3.8007812,-3.8710938
3.2246094,-3.3144531
4.0507812,-4.09375
4.4960938,-4.5585938
3.0703125,-3.125
-0.2866211,0.3173828
3.9726562,-3.9707031
3.6777344,-3.7832031
3.1621094,-3.2792969
4.4609375,-4.5664062
2.5429688,-2.5585938
1.9492188,-2.0292969
4.125,-4.1835938
4.109375,-4.15625
4.0546875,-4.0742188
4.0507812,-4.109375
4.5117188,-4.5625
4.7421875,-4.8125
3.0214844,-3.0585938
-2.1210938,2.3085938
3.6425781,-3.7402344
3.1640625,-3.203125
3.5742188,-3.578125
4.2851562,-4.359375
3.1152344,-3.1914062
3.484375,-3.5449219
1.59375,-1.5908203
3.3847656,-3.4667969
3.3984375,-3.4765625
4.1640625,-4.2109375
2.3613281,-2.4375
4.0625,-4.15625
3.6503906,-3.7226562
3.5566406,-3.5839844
4.2734375,-4.3710938
4.4648438,-4.5742188
3.5195312,-3.6171875
3.6386719,-3.6699219
2.9121094,-2.9511719
4.0273438,-4.0429688
3.0683594,-3.1132812
3.5761719,-3.6660156
4.2265625,-4.3554688
2.0742188,-2.1113281
3.1328125,-3.1933594
1.8876953,-1.9453125
3.7597656,-3.8300781
4.3203125,-4.4140625
3.7363281,-3.8652344
3.890625,-4.0703125
3.8261719,-3.9472656
2.0996094,-2.1230469
3.1933594,-3.296875
3.6425781,-3.6914062
3.4101562,-3.4941406
3.0742188,-3.171875
3.1992188,-3.3105469
4.609375,-4.6445312
4.1367188,-4.2148438
-1.796875,1.8945312
5.28125,-5.3945312
3.484375,-3.6113281
2.9492188,-2.9648438
2.6992188,-2.7109375
3.3222656,-3.4472656
3.6425781,-3.7363281
0.859375,-0.8022461
3.1875,-3.2148438
1.9414062,-1.9892578
4.1328125,-4.1914062
4.3125,-4.4257812
3.1445312,-3.2753906
4.0,-4.171875
3.5644531,-3.7441406
4.0195312,-4.0546875
3.4199219,-3.5253906
3.2714844,-3.3144531
3.3261719,-3.3535156
2.7148438,-2.7753906
2.4667969,-2.4042969
-0.22998047,0.28833008
4.1914062,-4.265625
2.1875,-2.2304688
4.1992188,-4.2890625
2.9960938,-3.0625
3.2558594,-3.2304688
3.9863281,-4.0390625
-1.7646484,1.8427734
4.1328125,-4.1640625
3.8320312,-3.8417969
3.7734375,-3.8710938
2.6992188,-2.7480469
1.8369141,-2.0
2.3808594,-2.453125
4.1484375,-4.2109375
0.9223633,-0.8886719
3.9609375,-3.984375
1.3505859,-1.3505859
3.8789062,-3.921875
4.34375,-4.3554688
3.8886719,-3.9335938
4.1835938,-4.25
3.2265625,-3.2597656
4.1914062,-4.2539062
3.1015625,-3.2050781
3.7460938,-3.7929688
2.8613281,-3.0488281
3.2949219,-3.4511719
3.5078125,-3.6210938
2.3808594,-2.4863281
3.953125,-3.96875
3.4589844,-3.4765625
3.0351562,-3.1621094
4.4335938,-4.5351562
3.3515625,-3.4238281
3.7539062,-3.7617188
3.0351562,-3.0859375
1.2470703,-1.3271484
3.4941406,-3.5410156
1.90625,-1.9667969
2.8378906,-2.8417969
3.6679688,-3.7753906
3.71875,-3.8398438
4.6640625,-4.7539062
2.3554688,-2.4609375
4.1640625,-4.1484375
3.2832031,-3.3222656
4.1640625,-4.265625
-0.5131836,0.53808594
1.1640625,-1.1308594
4.2890625,-4.3242188
4.53125,-4.5898438
4.0859375,-4.2070312
4.28125,-4.3320312
4.015625,-4.1484375
3.1816406,-3.2226562
4.3007812,-4.3710938
1.6542969,-1.6386719
4.2890625,-4.3671875
3.3320312,-3.4082031
4.1992188,-4.265625
3.5605469,-3.5351562
4.453125,-4.5234375
4.1289062,-4.1796875
3.9335938,-4.0039062
3.8535156,-3.8984375
4.2539062,-4.3164062
4.6445312,-4.7148438
3.5429688,-3.6894531
4.25,-4.3242188
2.6601562,-2.6191406
3.2070312,-3.3300781
4.5898438,-4.6523438
3.5136719,-3.5546875
3.3203125,-3.3886719
3.4472656,-3.5058594
3.7070312,-3.7480469
3.3007812,-3.3261719
2.4023438,-2.5195312
4.25,-4.28125
-0.2626953,0.31201172
1.1787109,-1.2773438
1.5087891,-1.4912109
3.7050781,-3.7246094
3.2226562,-3.3105469
4.2695312,-4.3554688
4.1523438,-4.1992188
1.6796875,-1.6650391
4.0703125,-4.1289062
3.8476562,-3.8769531
4.2695312,-4.3476562
-0.003376007,0.036834717
0.44750977,-0.4663086
3.4492188,-3.4492188
3.1054688,-3.140625
2.4941406,-2.4882812
3.9707031,-4.0039062
4.2539062,-4.328125
4.046875,-4.0507812
4.0546875,-4.1054688
2.8300781,-2.9941406
4.53125,-4.5703125
2.2695312,-2.3476562
1.5830078,-1.6113281
3.1542969,-3.1875
3.9667969,-3.9902344
4.5117188,-4.5898438
2.96875,-3.0332031
3.0527344,-3.1035156
3.4335938,-3.5527344
3.3964844,-3.4726562
1.9199219,-1.9462891
4.125,-4.1640625
4.3359375,-4.453125
4.4609375,-4.5390625
3.53125,-3.6328125
4.65625,-4.734375
3.8164062,-3.8066406
2.3671875,-2.3378906
3.375,-3.5234375
4.4140625,-4.484375
2.3105469,-2.4082031
3.3632812,-3.4394531
3.515625,-3.6660156
3.4003906,-3.4394531
4.125,-4.1992188
3.7207031,-3.8164062
3.5800781,-3.7070312
4.3671875,-4.4257812
2.6757812,-2.6875
1.2421875,-1.1865234
2.8125,-2.7734375
2.4121094,-2.4492188
4.234375,-4.28125
4.0859375,-4.1523438
4.3320312,-4.4296875
4.5195312,-4.59375
2.7207031,-2.7734375
3.8652344,-3.9140625
1.2978516,-1.3007812
4.2421875,-4.2578125
3.9648438,-4.0625
4.2773438,-4.40625
3.96875,-4.046875
2.6347656,-2.6816406
3.6738281,-3.7734375
3.9257812,-3.9960938
3.4296875,-3.4609375
4.609375,-4.6640625
4.234375,-4.3125
3.9648438,-3.9980469
4.5195312,-4.6679688
2.9628906,-3.0761719
-1.0839844,1.1474609
3.5703125,-3.6660156
4.2460938,-4.3203125
4.1367188,-4.1640625
4.0273438,-4.140625
3.0800781,-3.1523438
3.6015625,-3.7382812
1.9755859,-1.9726562
1.6416016,-1.7226562
3.9042969,-3.9863281
4.3164062,-4.3984375
4.1640625,-4.1914062
-0.6665039,0.73876953
4.2929688,-4.3320312
4.53125,-4.625
2.5234375,-2.5605469
3.7089844,-3.7734375
4.4453125,-4.5117188
0.83203125,-0.86083984
2.5976562,-2.703125
3.859375,-3.9238281
3.3671875,-3.3847656
-2.4082031,2.5292969
3.9101562,-3.9824219
-0.77783203,0.8647461
2.7226562,-2.7519531
3.546875,-3.6347656
3.96875,-4.015625
-0.16662598,0.17224121
2.984375,-3.1289062
3.390625,-3.46875
3.6933594,-3.71875
3.0683594,-3.0820312
3.734375,-3.7304688
4.171875,-4.1875
3.7148438,-3.8417969
3.015625,-3.140625
3.5820312,-3.6191406
3.6699219,-3.8046875
2.5898438,-2.6855469
3.3359375,-3.2832031
3.3476562,-3.4238281
3.6796875,-3.7753906
2.765625,-2.8085938
1.2109375,-1.2236328
1.8994141,-2.0292969
3.3652344,-3.4414062
2.7167969,-2.7363281
3.1308594,-3.1992188
4.3320312,-4.4257812
3.6777344,-3.7871094
3.0957031,-3.1464844
2.25,-2.2636719
2.3339844,-2.3769531
2.2226562,-2.3085938
4.5390625,-4.5507812
4.4765625,-4.5742188
2.2246094,-2.28125
3.6972656,-3.7285156
1.0576172,-1.0332031
3.4335938,-3.5195312
4.0039062,-4.0585938
3.03125,-3.1308594
4.328125,-4.4648438
4.1679688,-4.25
3.6035156,-3.6972656
2.453125,-2.4804688
2.8554688,-2.9238281
2.0195312,-2.0664062
2.8535156,-2.9140625
3.2832031,-3.3886719
2.6171875,-2.609375
4.1757812,-4.21875
3.5585938,-3.6464844
4.453125,-4.5585938
3.6191406,-3.6992188
3.5722656,-3.5976562
4.171875,-4.265625
3.3984375,-3.5410156
3.8125,-3.8769531
3.9375,-4.0117188
3.9863281,-4.0820312
3.2851562,-3.2871094
2.9042969,-2.9648438
3.5039062,-3.5605469
3.8417969,-3.9121094
3.7988281,-3.8574219
4.5234375,-4.6015625
3.2988281,-3.3457031
3.2792969,-3.3867188
2.3476562,-2.421875
3.40625,-3.5039062
4.234375,-4.3398438
0.80859375,-0.7792969
4.7109375,-4.8007812
3.2871094,-3.4042969
3.6015625,-3.7324219
-1.2617188,1.3125
4.3242188,-4.421875
1.296875,-1.2353516
4.3242188,-4.4296875
4.3007812,-4.359375
3.3652344,-3.3945312
4.4179688,-4.5390625
4.2382812,-4.296875
2.6289062,-2.6816406
2.328125,-2.2695312
4.0351562,-4.1054688
4.3359375,-4.4960938
3.7597656,-3.8515625
4.1914062,-4.2578125
4.34375,-4.40625
4.6601562,-4.7617188
4.0,-4.1367188
1.2802734,-1.2880859
4.1367188,-4.1679688
2.6796875,-2.7207031
4.2617188,-4.4023438
3.7519531,-3.8632812
3.7734375,-3.8105469
4.0859375,-4.1601562
3.6347656,-3.7050781
4.4726562,-4.5703125
3.5683594,-3.5839844
-0.54589844,0.6088867
3.1894531,-3.2597656
4.3125,-4.3789062
4.2109375,-4.3242188
4.7226562,-4.84375
4.5429688,-4.625
2.8613281,-2.90625
3.5332031,-3.6230469
3.5683594,-3.6230469
4.125,-4.234375
3.3652344,-3.4179688
3.8710938,-3.9804688
3.59375,-3.6542969
4.03125,-4.140625
4.1210938,-4.2226562
3.9726562,-4.0234375
3.3339844,-3.4667969
2.5507812,-2.5175781
4.0351562,-4.0664062
4.40625,-4.4609375
2.4746094,-2.4589844
2.0507812,-2.1035156
2.4160156,-2.4667969
2.2558594,-2.2949219
1.7763672,-1.7929688
2.8710938,-2.953125
3.6660156,-3.7382812
3.984375,-4.1679688
3.1601562,-3.2539062
4.078125,-4.1015625
3.6894531,-3.8046875
3.0742188,-3.1425781
4.578125,-4.6445312
3.296875,-3.3261719
4.0703125,-4.2226562
3.9882812,-4.0273438
4.8085938,-4.8671875
3.6035156,-3.7128906
3.5390625,-3.5722656
3.1054688,-3.1894531
1.5947266,-1.6318359
3.3203125,-3.4042969
3.1035156,-3.1875
2.6816406,-2.6855469
4.1484375,-4.234375
-0.42163086,0.47827148
-3.3378906,3.4023438
-1.0107422,1.1142578
3.1953125,-3.2421875
4.4296875,-4.5703125
2.6953125,-2.765625
3.3300781,-3.3789062
3.3398438,-3.4375
3.5625,-3.6875
3.5058594,-3.578125
3.7636719,-3.7988281
-0.80615234,0.97998047
2.984375,-3.0546875
3.5644531,-3.7167969
2.1113281,-2.1640625
4.1132812,-4.2109375
4.1992188,-4.3554688
1.9570312,-2.03125
4.6054688,-4.671875
4.21875,-4.2734375
4.1992188,-4.3476562
3.8125,-3.9921875
-0.6074219,0.6323242
0.94628906,-0.91015625
3.0722656,-3.1503906
4.1953125,-4.2773438
4.3398438,-4.4414062
4.8554688,-4.9414062
2.734375,-2.8183594
4.0664062,-4.0859375
4.15625,-4.2460938
3.7207031,-3.8339844
3.4394531,-3.4570312
3.9921875,-4.1054688
3.2773438,-3.3457031
3.2871094,-3.3164062
4.0585938,-4.265625
1.3740234,-1.3818359
3.1679688,-3.2089844
3.7929688,-3.8183594
2.1914062,-2.1679688
2.8359375,-2.9160156
3.3222656,-3.3535156
4.0859375,-4.1679688
4.1210938,-4.2226562
1.8291016,-1.9667969
-0.3046875,0.39379883
3.9609375,-4.0625
4.7382812,-4.8828125
3.5527344,-3.6621094
2.578125,-2.6933594
2.7050781,-2.734375
4.1367188,-4.1875
4.1679688,-4.265625
-0.3232422,0.27856445
3.4335938,-3.5566406
4.7539062,-4.9179688
4.265625,-4.3164062
3.5546875,-3.5761719
4.4726562,-4.5625
2.7773438,-2.9316406
4.1757812,-4.2773438
2.0214844,-2.0429688
4.015625,-4.1445312
3.5449219,-3.6054688
3.9726562,-4.0117188
3.4882812,-3.5449219
1.9648438,-1.9990234
2.2539062,-2.3066406
2.9960938,-3.1386719
3.7460938,-3.8613281
3.4140625,-3.5820312
4.0390625,-4.1132812
4.5390625,-4.6054688
2.5839844,-2.6894531
3.7773438,-3.8535156
0.91503906,-0.86816406
0.55859375,-0.49609375
4.9882812,-5.0625
3.015625,-3.1074219
3.703125,-3.7949219
3.7675781,-3.8652344
3.7929688,-3.9003906
3.6796875,-3.7675781
0.51220703,-0.4309082
3.9277344,-3.9882812
3.8613281,-3.875
0.74072266,-0.7368164
4.203125,-4.2460938
4.1445312,-4.1835938
4.1523438,-4.1601562
4.4453125,-4.5625
-1.5234375,1.5791016
1.7441406,-1.7060547
-2.4570312,2.5273438
4.1601562,-4.3125
4.5703125,-4.6679688
4.3125,-4.4570312
3.8125,-3.8183594
-1.8798828,1.9365234
2.15625,-2.1796875
2.0410156,-2.1855469
5.2539062,-5.3125
2.2539062,-2.3457031
3.7050781,-3.875
3.2304688,-3.3320312
2.2773438,-2.328125
4.0351562,-4.1875
3.4667969,-3.5449219
3.8945312,-3.9707031
0.110839844,-0.049438477
0.99853516,-0.91552734
3.7519531,-3.8964844
-0.10430908,0.25830078
-1.8007812,1.9052734
4.4960938,-4.578125
1.6455078,-1.6728516
4.6484375,-4.6992188
3.140625,-3.1328125
3.0136719,-3.0957031
1.0273438,-1.0146484
3.4003906,-3.4765625
4.265625,-4.3203125
2.5625,-2.7050781
2.4160156,-2.4160156
3.6132812,-3.7070312
2.6171875,-2.6035156
1.1142578,-1.0507812
1.7460938,-1.7636719
3.25,-3.3164062
1.9716797,-2.0644531
3.3222656,-3.4335938
3.6113281,-3.6679688
4.109375,-4.171875
3.9511719,-4.046875
3.5859375,-3.7011719
3.6386719,-3.6679688
2.0039062,-2.1230469
2.8886719,-2.9570312
3.4394531,-3.5664062
3.9042969,-4.0078125
3.7011719,-3.7929688
0.75683594,-0.73535156
4.5351562,-4.6875
3.8339844,-3.9140625
-0.3852539,0.43896484
4.25,-4.296875
3.8867188,-3.9492188
4.15625,-4.2109375
2.7597656,-2.7871094
0.77246094,-0.8017578
3.7285156,-3.7675781
4.4414062,-4.5625
2.6855469,-2.7304688
1.5419922,-1.5878906
3.890625,-3.9003906
-1.234375,1.2753906
3.9296875,-4.015625
3.0761719,-3.1582031
2.8671875,-2.9003906
4.296875,-4.4101562
4.4609375,-4.5625
0.27001953,-0.16992188
3.8847656,-3.921875
3.8339844,-3.96875
3.4941406,-3.6113281
4.046875,-4.09375
2.7519531,-2.875
4.2226562,-4.3398438
4.4023438,-4.5234375
4.484375,-4.5742188
3.4941406,-3.6503906
2.8886719,-2.9179688
4.2617188,-4.40625
1.859375,-1.8759766
3.6132812,-3.6503906
3.8769531,-3.9296875
2.8691406,-3.0058594
4.1054688,-4.125
3.4941406,-3.578125
4.6679688,-4.7304688
3.0566406,-3.1464844
4.5898438,-4.65625
4.6757812,-4.765625
4.203125,-4.3046875
3.7792969,-3.8574219
3.265625,-3.4023438
3.2304688,-3.3144531
4.0898438,-4.1953125
3.0195312,-3.1503906
0.64501953,-0.67626953
2.7949219,-2.9042969
2.3066406,-2.3339844
3.4765625,-3.53125
2.703125,-2.828125
3.1933594,-3.3828125
4.5039062,-4.5742188
2.5234375,-2.6445312
3.0351562,-3.1992188
4.5195312,-4.5585938
1.0478516,-1.0234375
-2.8027344,2.9121094
3.9160156,-3.9296875
3.7324219,-3.7988281
3.796875,-3.84375
4.4726562,-4.5898438
3.0488281,-3.0917969
4.4101562,-4.4921875
2.7148438,-2.8046875
4.21875,-4.2773438
3.4140625,-3.4160156
3.5429688,-3.5800781
3.8886719,-3.96875
2.7421875,-2.8203125
4.09375,-4.09375
0.54589844,-0.69384766
3.2949219,-3.4296875
3.09375,-3.2011719
4.015625,-4.0507812
4.0273438,-4.109375
4.5429688,-4.671875
4.2226562,-4.28125
3.4921875,-3.5859375
3.4179688,-3.4160156
4.6796875,-4.734375
4.0273438,-4.0976562
4.0898438,-4.3007812
2.5449219,-2.6347656
2.6484375,-2.7167969
4.1445312,-4.3046875
3.5175781,-3.6171875
3.2363281,-3.3105469
3.8867188,-3.9238281
4.0703125,-4.1445312
4.8984375,-4.9921875
4.0859375,-4.1484375
4.3085938,-4.4296875
3.1230469,-3.2265625
4.1445312,-4.265625
3.7089844,-3.7851562
3.2832031,-3.3183594
0.7817383,-0.73095703
3.2753906,-3.3652344
3.3496094,-3.3984375
4.140625,-4.2109375
4.0625,-4.0820312
4.8320312,-4.9296875
3.2070312,-3.2910156
3.0546875,-3.2128906
3.9707031,-3.9960938
3.3027344,-3.4960938
4.2304688,-4.3242188
3.796875,-3.9121094
3.75,-3.875
3.8261719,-3.8925781
4.0351562,-4.1601562
4.1328125,-4.1796875
4.4335938,-4.5234375
2.4042969,-2.4765625
3.2519531,-3.3339844
0.8979492,-0.79345703
3.3203125,-3.4277344
3.6855469,-3.7285156
2.4941406,-2.5175781
4.1054688,-4.1796875
3.3769531,-3.4589844
4.3125,-4.3828125
4.609375,-4.765625
3.5488281,-3.5722656
4.5039062,-4.625
3.234375,-3.3164062
3.6152344,-3.6582031
-4.5859375,4.7265625
3.4570312,-3.4863281
2.5273438,-2.6171875
1.4765625,-1.5234375
4.2890625,-4.4335938
4.3398438,-4.453125
4.2890625,-4.3554688
3.6484375,-3.7480469
2.9023438,-3.0253906
4.1328125,-4.234375
2.0820312,-2.1503906
2.9628906,-3.0058594
4.7851562,-4.8359375
3.9394531,-4.0898438
4.4648438,-4.6015625
3.15625,-3.2304688
4.40625,-4.5078125
3.9453125,-4.0976562
3.7734375,-3.8378906
4.1914062,-4.234375
4.109375,-4.1328125
0.6567383,-0.55371094
4.4179688,-4.4726562
3.8300781,-3.9492188
2.796875,-2.9023438
3.4707031,-3.46875
5.03125,-5.109375
1.7041016,-1.7636719
4.3945312,-4.46875
3.4472656,-3.4648438
-0.17370605,0.25708008
4.1132812,-4.2460938
3.9199219,-3.9785156
-2.4746094,2.5996094
4.0703125,-4.1171875
2.3710938,-2.4511719
3.4921875,-3.5234375
3.2128906,-3.2226562
3.9277344,-4.046875
3.5761719,-3.65625
3.875,-3.9453125
4.0117188,-4.0546875
3.7050781,-3.7832031
2.8300781,-2.8457031
3.5273438,-3.6152344
3.7246094,-3.8164062
4.4375,-4.5351562
4.9335938,-5.0078125
3.6542969,-3.7148438
3.5917969,-3.6269531
4.0273438,-4.0976562
3.3867188,-3.3730469
0.6010742,-0.6972656
4.5898438,-4.6875
3.2285156,-3.2109375
1.5585938,-1.5556641
4.2382812,-4.3632812
2.9707031,-3.109375
-0.8745117,0.9375
4.5,-4.5507812
2.9628906,-2.9785156
2.3613281,-2.4628906
3.6210938,-3.7265625
4.515625,-4.5859375
3.3710938,-3.546875
-1.1474609,1.2558594
3.8710938,-3.9726562
4.0429688,-4.0625
2.5761719,-2.6191406
4.8515625,-4.9648438
1.7880859,-1.8642578
1.7519531,-1.8486328
1.3164062,-1.2597656
1.8125,-1.8486328
4.7929688,-4.8984375
-0.7290039,0.7558594
-0.66845703,0.72509766
1.0400391,-1.0292969
4.453125,-4.5234375
4.1210938,-4.1875
1.9765625,-2.1113281
4.1914062,-4.2851562
1.3427734,-1.2988281
4.5234375,-4.6015625
4.0429688,-4.1484375
3.9492188,-4.0117188
2.609375,-2.6972656
3.6757812,-3.7988281
3.7011719,-3.8417969
2.9472656,-3.0136719
4.4296875,-4.5039062
3.5878906,-3.6953125
3.8515625,-4.015625
4.6914062,-4.8085938
1.0224609,-1.0595703
4.4804688,-4.5820312
2.2265625,-2.2421875
4.09375,-4.1484375
1.8339844,-1.8789062
4.75,-4.8085938
3.1523438,-3.140625
2.6152344,-2.7148438
2.6542969,-2.7207031
3.2675781,-3.3046875
1.9414062,-2.0214844
3.015625,-3.1015625
3.3554688,-3.4472656
3.4921875,-3.5839844
4.5234375,-4.5742188
4.5078125,-4.6015625
4.3945312,-4.4609375
2.2441406,-2.3535156
4.0546875,-4.1523438
3.2753906,-3.359375
4.2578125,-4.4453125
4.265625,-4.3515625
3.0488281,-3.1289062
4.65625,-4.8125
1.0615234,-1.0595703
1.7128906,-1.6035156
3.5839844,-3.7148438
4.1171875,-4.2070312
4.5273438,-4.6289062
4.7695312,-4.8554688
4.5546875,-4.6992188
3.7734375,-3.8515625
3.1953125,-3.3125
4.34375,-4.4453125
2.2480469,-2.2519531
4.3632812,-4.4804688
-2.0078125,2.03125
2.6679688,-2.7226562
3.5683594,-3.6425781
2.8261719,-2.9628906
2.7910156,-2.9101562
3.9296875,-3.9941406
1.0761719,-1.1904297
3.0136719,-3.0625
4.3476562,-4.5273438
4.7734375,-4.8320312
1.9121094,-1.9287109
0.47192383,-0.37817383
4.3554688,-4.4414062
4.1328125,-4.1875
4.2304688,-4.4140625
1.9228516,-2.0
4.2773438,-4.4609375
2.6679688,-2.7382812
4.1992188,-4.2734375
2.9140625,-2.953125
0.8881836,-0.89941406
3.3476562,-3.53125
2.4238281,-2.4765625
3.4882812,-3.5
4.8984375,-4.9921875
4.4140625,-4.53125
4.3320312,-4.4804688
3.1035156,-3.1601562
1.9472656,-1.9384766
2.9824219,-3.0234375
4.4453125,-4.4921875
4.8007812,-4.875
3.0820312,-3.1621094
4.4765625,-4.5585938
3.2558594,-3.4082031
4.6445312,-4.7617188
-0.31958008,0.37451172
2.0429688,-2.1113281
4.6015625,-4.6875
3.1972656,-3.2871094
3.96875,-4.0078125
0.59277344,-0.5258789
3.9921875,-4.0820312
4.3398438,-4.4296875
3.1191406,-3.2207031
3.7441406,-3.8632812
2.6230469,-2.6835938
3.9726562,-4.015625
3.4296875,-3.5175781
4.1367188,-4.2265625
4.0234375,-4.1171875
4.0390625,-4.1289062
0.28222656,-0.2692871
3.6953125,-3.7324219
2.4335938,-2.4707031
3.5996094,-3.7480469
2.0957031,-2.1582031
3.4902344,-3.5625
4.7226562,-4.890625
2.234375,-2.2460938
1.6787109,-1.5908203
4.3046875,-4.4023438
2.2207031,-2.2246094
-0.064697266,-0.05621338
4.4375,-4.4921875
2.1523438,-2.2324219
3.1992188,-3.28125
3.828125,-3.9160156
2.4394531,-2.4394531
4.7382812,-4.828125
3.546875,-3.6601562
4.0976562,-4.1601562
0.31152344,-0.22827148
4.4765625,-4.5898438
2.4101562,-2.4648438
4.1015625,-4.2578125
3.4277344,-3.4453125
3.9082031,-3.9667969
2.9296875,-3.046875
3.4238281,-3.4980469
3.328125,-3.4492188
3.6289062,-3.7402344
2.7617188,-2.8847656
4.7382812,-4.8164062
-0.5175781,0.61083984
3.296875,-3.3496094
3.3613281,-3.4160156
0.5161133,-0.5546875
3.7734375,-3.8417969
4.296875,-4.3554688
3.40625,-3.5566406
3.71875,-3.8457031
4.1953125,-4.2695312
3.484375,-3.5585938
0.5410156,-0.5751953
4.3789062,-4.4570312
4.1640625,-4.2617188
3.5273438,-3.5683594
4.03125,-4.1054688
3.0507812,-3.0742188
0.8642578,-0.92041016
4.1953125,-4.234375
4.0585938,-4.0976562
3.1171875,-3.234375
1.1005859,-1.0322266
3.9492188,-4.046875
3.9414062,-3.9726562
2.9550781,-3.0371094
3.3378906,-3.4257812
2.4277344,-2.4394531
3.6113281,-3.6835938
4.2460938,-4.3710938
3.6894531,-3.7207031
4.9101562,-4.9375
4.2148438,-4.3046875
4.3203125,-4.4804688
4.0351562,-4.078125
3.3144531,-3.421875
4.6132812,-4.7226562
3.7363281,-3.8789062
1.9101562,-1.9511719
4.2890625,-4.3984375
4.328125,-4.421875
2.4472656,-2.4492188
2.78125,-2.8828125
4.4023438,-4.4179688
3.2460938,-3.2851562
4.1210938,-4.2109375
3.8242188,-3.8613281
2.6289062,-2.6816406
3.0664062,-3.1855469
2.8964844,-2.9707031
2.7636719,-2.7734375
1.5830078,-1.6240234
3.9589844,-4.0039062
3.5585938,-3.6601562
4.4179688,-4.5
3.1992188,-3.2519531
-1.1972656,1.2617188
2.5703125,-2.6425781
4.0585938,-4.1210938
3.6796875,-3.7773438
4.8476562,-4.921875
4.890625,-5.0078125
2.6347656,-2.7285156
-2.5078125,2.5683594
4.1523438,-4.2734375
-0.08288574,0.13415527
4.0976562,-4.1328125
2.8476562,-2.9394531
4.2265625,-4.2890625
4.5117188,-4.5976562
-2.5800781,2.5703125
4.0820312,-4.1484375
4.2851562,-4.4179688
3.1738281,-3.3242188
3.8984375,-3.9375
2.5449219,-2.5859375
4.0625,-4.1367188
3.7871094,-3.9179688
3.9921875,-4.09375
4.359375,-4.484375
3.1074219,-3.1289062
0.80029297,-0.74853516
4.1289062,-4.2304688
3.8085938,-3.8535156
